//Input. Needs to be first e.g [I] replaced by click or tap,
Achievement 84 Name,Josh's Constant
Achievement 84 Description,"B-B-Beat any Expert map on CHIMPS with $40,870 or more spent on 1 Spike Factory"
Achievement 85 Name,What did it cost? - Everything
Achievement 85 Description,Sacrifice every tower type in the game to the Temple
Achievement 86 Name,2 MegaPops
Achievement 86 Description,Complete a game of CHIMPS with more than 2 million damage dealt by one tower
Achievement 87 Name,A Crate Time
Achievement 87 Description,Open a Diamond Crate in any Collection Event
Achievement 88 Name,Axis of Havoc
Achievement 88 Description,Have one of each T5 sniper in one game of CHIMPS
Achievement 89 Name,Tower Keeper
Achievement 89 Description,Have 200 insta-monkeys in your inventory at one time
Achievement 90 Name,A year in the making
Achievement 90 Description,Open the Daily Chest 365 times
Achievement 91 Name,Kali Maaaaaaaa
Achievement 91 Description,Gain 10 levels for Adora in one round
Blood Sacrifice Ability,Blood Sacrifice
Blood Sacrifice Ability Description,Sacrifice a targeted Tower to grant Adora large amounts of XP and boost her attack range and rate of fire for a short time.
The Long Arm of Light Ability,The Long Arm of Light
The Long Arm of Light Ability Description,Greatly increases attack range and power for a short time & damages all Bloon Types.
Ball of Light Ability,Ball of Light
Ball of Light Ability Description,Brings forth a powerful ball of energy to strike down the Bloons.
SunAvatarMini,Sun Avatar
TrueSunAvatarMini,Sun Avatar
ComeOnEverybody,Come On Everybody!
ComeOnEverybodyDescription,"Primary towers attack 5% faster if all are below tier 3, and cost 5% less if all are tier 3 or 4."
Wingmonkey,Wingmonkey
WingmonkeyDescription,Advanced flight pathing that coordinates multiple Monkey Aces on staggered attack runs.
TT_Wingmonkey,Wingmonkey
TinyTornadoes,Tiny Tornadoes
TinyTornadoesDescription,Druid tornadoes spawn 3 smaller tornadoes when they expire.
HealthyBananas,Healthy Bananas
HealthyBananasDescription,Marketplaces now produce 1 life per round and Central Markets produce 3.
WeakPoint,Weak Point
WeakPointDescription,All Heroes deal +1 damage to Ceramic & Fortified Bloons.
WolfpackQuincySkinName,Wolfpack Quincy Skin
WolfpackQuincySkinDescription,"From wilder distant days, when all hunters were strong and the pack yet stronger, he is Quincy, ancestor of Quincy."
Infernal,Infernal
DownloadButton,Download
DownloadDescription,Downloading additional files. Wi-fi recommended. Data size {0}MB
ViewCollectionButton,View Collection
ViewInventoryButton,View Inventory
CollectionDescription,Insta Monkeys will remain visible in your Collection even after use.
CollectionNoInventory,"Insta Monkeys collected from Daily Chests, Challenges, and events will appear here."
MatchIncompatible,Game types not compatible
CollectionEventBonusRewards,Bonus Rewards
SteamOverlay,Steam Overlay and Login is required for purchases.
CollectionEventFeaturedInstas,Featured Instas
CollectionEventChangesIn,Changes In:
CollectionEventChooseInsta,Choose Featured Insta
JoanOfArcAdoraSkinName,Joan of Arc Adora Skin
JoanOfArcAdoraSkinDescription,All battles are first won or lost in the mind.
EditorRules,Rules
EditorModifiers,Modifiers
PathRestricted,Path Restricted
UpgradeRestricted,Upgrade Restricted
ChallengeEditorRestrict,Restrict
ConfirmApplyAll,Apply these restrictions to all available Monkey Towers?
ConfirmResetAll,Reset all available Monkey Towers to 5-5-5?
Geared,Geared
ChallengeEditorTowerRestrictions,Tower Restrictions
ChallengeEditorApplyAll,Apply All
ChallengeEditorResetAll,Reset All
CandyFalls,Candy Falls
HarlegwenGwendolinSkinName,Harlegwen Skin
HarlegwenGwendolinSkinDescription,I'm known to be quite vexing!
CoopLobbyHackerDetected,"Unable to join game, incompatibility detected. For help please visit https://ninja.kiwi/btd6_coop"
TechBotSetAmbush,Set Ambush
TechBotSetAmbushInstruction,Select Ambush area near track
AmbushTech,Ambush Tech
AmbushTechDescription,Techbot gains a targeting option to trigger only when Bloons enter a specific track area.
DoorGunner,Door Gunner
DoorGunnerDescription,Special Poperations Heli allows tier 4 and below Monkey Towers to attack Bloons while in transit.
DoorGunnerDenied,Cannot make this tower a Door Gunner
AmbidextrousRangs,Ambidextrous 'Rangs
AmbidextrousRangsDescription,Knowledge and training allows the Boomerang Monkey to Switch Hands as a targeting option and optimize boomerang attacks.
BoomerangTargetingSwitchHands,Switch Hands
VineRupture,Vine Rupture
VineRuptureDescription,"Grants Spirit of the Forest Druid a new ability to burst all track vines, doing big damage to all non-lead Bloons. New vines will regrow after each Rupture."
BankDeposits,Bank Deposits
BankDepositsDescription,Tier 4 and above Monkey Banks can take deposits from available in game cash.
MonkeyBankDeposit,Deposit
Achievement 92 Name,Golden Ticket
Achievement 92 Description,Bloompa-loompa-doompa-dee-doo!
SmallMonkeysMode,Small Monkeys
CaveMonkey,Cave Monkey
DarkKnightDarkshift,[I] to Darkshift within range
DarkChampionDarkshift,[I] to Darkshift to any valid location
SmallTowersMode,Small Monkey Towers
BigTowersMode,Big Monkey Towers
UpdatePopupTitle,Update 28!
UpdatePopupDescription,"Huge content update!\n• Co-Op Boss Battles! Take on Boss Events with your friends for max Paragon levels!\n• New Boss Bloon - Gravelord Lych!\n• Boss Leaderboards! Choose Ranked Mode and set the best time on the leaderboards whether playing solo or co-op\n• New Paragon Tower - Ninja Monkey Ascended Shadow has arrived!\n• Viking Sauda has entered the fray! Grab the new Sauda skin and get slicin'!\n• Don't split up or get lost in the woods on the new Beginner Map - The Cabin\n• 12 new trophy store items, plus 6 all new Limited Time Halloween items - get them while you can!\n• Balancing and fixes - plenty of changes, check the update notes for all the details"
ResetDailyChest,Reset Daily Chest
JukeboxName,Jukebox
EnableFunction,Enable
JukeboxSongs,Songs
JukeboxPlaylist,Playlist
JukeboxAddAll,Add All
JukeboxRemoveAll,Remove All
MonkeysLeft,Monkeys Left
ChallengeRules,Challenge Rules
JukeboxMusicFiestaMain,Fiesta Flamenco
JukeboxMusicSunshineMain,Sunshine Serenade
JukeboxMusicSunsetMain,Sunset Samba
JukeboxMusicTropicalMain,Tropical Carnival
JukeboxMusicTribesMain,Tribes & Tribulations
JukeboxMusicWinterMain,Winter Nights
JukeboxMusicJazzMain,Jazz Theme
DoorGunnerSelect,Select a tower as Door Gunner
PlayerStatsSettings,Player Stats
PlayerStatsPublicStats,Public Stats
HiddenAchievements,Hidden Achievements
PlayerStatsTopHeroes,Top Heroes
PlayerStatsTopMonkeys,Top Monkeys
PlayerStatsGamesPlayed,Games Played
PlayerStatsGamesWon,Games Won
PlayerStatsHighestRound,Highest Round
PlayerStatsMonkeysPlaced,Monkeys Placed
PlayerStatsPopCount,Total Pop Count
PlayerStatsCoopPopCount,Total Co-Op Pop Count
PlayerStatsCamoPopped,Camo Bloons Popped
PlayerStatsLeadPopped,Lead Bloons Popped
PlayerStatsPurplePopped,Purple Bloons Popped
PlayerStatsRegrowPopped,Regrow Bloons Popped
PlayerStatsCeramicPopped,Ceramic Bloons Popped
PlayerStatsMoabsPopped,MOABs Popped
PlayerStatsBfbsPopped,BFBs Popped
PlayerStatsZomgsPopped,ZOMGs Popped
PlayerStatsDdtsPopped,DDTs Popped
PlayerStatsBadsPopped,BADs Popped
PlayerStatsBloonsLeaked,Bloons Leaked
PlayerStatsCashGenerated,Cash Generated
PlayerStatsCashGifted,Cash Gifted
PlayerStatsAbilitiesUsed,Abilities Used
PlayerStatsPowersUsed,Powers Used
PlayerStatsInstaMonkeysUsed,Insta-Monkeys Used
PlayerStatsDailysOpened,Daily Reward Chests Opened
PlayerStatsChallengesCompleted,Challenges Completed
PlayerStatsMaxPublicSelected,Maximum Public Stats selected. You must unselect one or more before adding new Public Stats.
PlayerStatsOdysseysCompleted,Odysseys Completed
PlayerStatsMedals,Medals
PlayerStatsAvatar,Avatar
PlayerStatsOverallStats,Overall Stats
PlayerStatsSharing,Sharing {0}/7
JukeboxMusicThemeMain,Main Theme
et_odysseytitle,Odyssey Event!
et_odysseydescription,"Welcome! Every Odyssey is a set of linked maps and challenges with Trophy and other rewards! Key rules:\n• Lives are shared across all maps\n• Once an Odyssey is started, you cannot change your Crew or difficulty unless you Restart\n• Earn Trophies and other rewards after winning the last map\n• Trophy rewards are not cumulative - Hard Odyssey has max Trophies"
OdysseyEventName,Odyssey Event 
OdysseyThemeCustomRules,Custom Rules
OdysseyThemeRapidBloons,Rapid Bloons
OdysseyThemeNoReturn,No Return Policy
OdysseyThemeInstructions,Instructions Not Included
OdysseyThemeFasterHigher,Faster. Higher. Stronger.
OdysseyThemeGottaGoFast,Gotta Go Fast
OdysseyThemeAllCamo,All Camo All The Time
OdysseyThemeAllRegrow,All Regrow All The Time
OdysseyThemeFastTrack,Fast Track
OdysseyThemeHighlander,Odyssey of the Highlander
OdysseyThemeMonkeyTeams,Monkey Teams
OdysseyThemeExtremeOdyssey,Extreme Odyssey
OdysseyLives,Lives:
OdysseyLife,{0} Life!
OdysseyLivesLeft,Lives Left:
OdysseyStart,Start Odyssey
CollectAll,Collect All
OdysseyThemeSlowButDeadly,Slow but Deadly
OdysseyIslandRules,Island Rules
OdysseyCrew,Crew
OdysseyCrewDetails,Crew Details
OdysseyCrewDetailsSubtext,Build an epic Crew from the Monkeys and Powers chosen by the Fates
OdysseySeats,Seats: {0}
OdysseyMax,Max: {0}
OdysseyPowersAvailable,Powers Available:
OdysseySpaces,Spaces: {0}
OdysseySelectCrew,Select Your Crew
OdysseyTotal,Total: {0}
OdysseyPlay,Play
OdysseyContinue,Continue Odyssey
OdysseyAddCrew,Please add more Monkeys to your Crew to begin your Odyssey
LeaderboardHacker,No data found.
Bazaar,Bazaar
FloodedValley,Flooded Valley
AdmiralBrickell,Admiral Brickell
AdmiralBrickell Short Description,Naval Commander
AdmiralBrickell Description,Command all your water-based Monkeys to decisive victory. Requires water to place.
AdmiralBrickell Level 1 Description,Drops powerful sea mines that seek out and destroy Bloons.
AdmiralBrickell Level 2 Description,Increased attack speed.
AdmiralBrickell Level 3 Description,Naval Tactics: greatly increases attack speed of Brickell and nearby water-based Monkeys for a short time.
AdmiralBrickell Level 4 Description,More popping power for Sea Mines.
AdmiralBrickell Level 5 Description,Naval Tactics increases popping power and allows affected Monkeys to hit all Bloon types except Camo.
AdmiralBrickell Level 6 Description,Increases the damage of Sea Mines and Pistol attacks.
AdmiralBrickell Level 7 Description,Increased attack range and Camo Bloon detection.
AdmiralBrickell Level 8 Description,Naval Tactics allows affected Monkeys to hit Camo Bloons.
AdmiralBrickell Level 9 Description,Sea Mines do extra damage.
AdmiralBrickell Level 10 Description,Mega Mine: deploys to any water area a devastating Mine that triggers on MOABs and stuns nearby Bloons. Mega Mines last 3 rounds.
AdmiralBrickell Level 11 Description,Faster deploy speed and deploy rate for Sea Mines.
AdmiralBrickell Level 12 Description,"Pistol attack increased speed and damage, Sea Mines increased damage."
AdmiralBrickell Level 13 Description,Mega Mine cooldown reduced.
AdmiralBrickell Level 14 Description,Naval Tactics duration increased.
AdmiralBrickell Level 15 Description,"Enhanced Sea Mines have larger explosion, can damage Black Bloons and remove Camo property."
AdmiralBrickell Level 16 Description,Attack and Sea Mine deploy range increased slightly.
AdmiralBrickell Level 17 Description,Sea Mines do greatly increased damage.
AdmiralBrickell Level 18 Description,Mega Mine cooldown reduced even further.
AdmiralBrickell Level 19 Description,Naval Tactics affects all water based towers everywhere.
AdmiralBrickell Level 20 Description,Mega Mine does massively increased damage and longer stun.
btd6_moremoneypack,More Money Pack
btd6_moremoneypack Description,"All the right Powers for getting money quick - 20 Cash Drops, 5 Monkey Farmers, and 5 Thrives! Only available for a limited time!"
HeroesQuincyCyberQuincyPlacementFireworksName,Cyber Quincy Fireworks Place & Upgrade
HeroesQuincyCyberQuincyPlacementFireworksDescription,Everyone knows there's fireworks when Quincy arrives. Cyber Quincy only
HeroesAdoraPlacementSunbeamName,Adora Sunbeam Place & Upgrade
HeroesAdoraPlacementSunbeamDescription,Certainly Adora deserves an ascendant arrival. Original Adora only
HeroesChurchillPlacementTankDropName,Churchill Tank Drop Place & Upgrade
HeroesChurchillPlacementTankDropDescription,Nothing like 65 metric tons of Churchill awesomeness slamming into battle. Original Churchill only
HeroesBenjamminDJSkinPlacementPartyLightsName,DJ Benjammin Party Lights Place & Upgrade
HeroesBenjamminDJSkinPlacementPartyLightsDescription,Never put a DJ into action without party lights in full force. DJ Benjammin only
HeroesStrikerJonesPlacementParadropName,Striker Jones Paradrop Place & Upgrade
HeroesStrikerJonesPlacementParadropDescription,All the coolest monkey soldiers arrive by parachute. Original Striker Jones only
HeroesQuincyPetDadOfQuincyName,Dad of Quincy Pet
HeroesQuincyPetDadOfQuincyDescription,Son of Quincy isn't complete without Dad of Quincy. Original Quincy only
HeroesGwendolinPetFirefoxName,Gwendolin Firefox Pet
HeroesGwendolinPetFirefoxDescription,This adorable firefox is never far from Gwen's side. Original Gwendolin only
BloonsMOABSkinFootballName,Gridiron Football MOAB
BloonsMOABSkinFootballDescription,MOABs might seem easier to intercept when they look like footballs
BloonsBFBSkinPizzaName,Pizza BFB
BloonsBFBSkinPizzaDescription,Who needs blimp advertising when a BFB can be made of pizza
BloonsZOMGSkinWatermelonName,Watermelon ZOMG
BloonsZOMGSkinWatermelonDescription,Makes you want to smash this open even more
BloonsMOABSkinMaulerName,Mauler MOAB
BloonsMOABSkinMaulerDescription,"If you can't beat 'em, join 'em"
BloonsMOABSkinPufferFishName,Puffer Fish MOAB
BloonsMOABSkinPufferFishDescription,Puffer MOAB is all blown up even before it gets blown up
BloonsAllBloonsDecalGooglyEyesName,Googly Eyed Bloons
BloonsAllBloonsDecalGooglyEyesDescription,Googly eyes look right at home on regular and MOAB class Bloons
BloonsDDTSkinSharkName,Shark DDT
BloonsDDTSkinSharkDescription,"Since you know it's going to kill you, a DDT might as well look like it"
BloonsAllBloonsPopsConfettiName,Confetti Pop FX
BloonsAllBloonsPopsConfettiDescription,Your Monkeys love their jobs more when they get special confetti pop and sound fx
BloonsBADSkinPinataName,Pinata BAD
BloonsBADSkinPinataDescription,"Nothing more terrifying than a huge, purple pinata, complete with candy pop fx"
